paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
10408,"Sambungnya, dengan adanya kegiatan seperti ini dapat menumbuhkan kreatifitas masyarakat berinovasi dalam memproduksi produk unggulan masing-masing. Kemudian menjadi bentuk intervensi terhadap pasar dalam menghadapi inflasi.",95 UMKM Meriahkan Ahad Lhokseumawe Festival,https://theacehpost.com/news/95-umkm-meriahkan-ahad-lhokseumawe-festival/index.html,theacehpost.com,2022-11-06,medium,25,UMKM Lhokseumawe,Aulia,market_access,4.0,auto,neutral,0,0,auto,
10409,"""Mari saling bahu membahu membangun Lhokseumawe menjadi lebih baik, bermartabat, dan dikenal,"" imbuh Imran. []",95 UMKM Meriahkan Ahad Lhokseumawe Festival,https://theacehpost.com/news/95-umkm-meriahkan-ahad-lhokseumawe-festival/index.html,theacehpost.com,2022-11-06,high,15,UMKM Lhokseumawe,Aulia,market_access,4.0,article_propagated,neutral,0,0,auto,
10410,"KBRN, Lhokseumawe : Pemerintah Indonesia akan memulai program penghapusan utang bagi sekitar 1,09 juta pelaku Usaha Mikro, Kecil, dan Menengah (UMKM) yang memiliki kredit macet di bank-bank milik negara yang tergabung dalam Himpunan Bank Milik Negara (Himbara). Program ini dijadwalkan berlangsung secara bertahap mulai Januari 2025.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",high,46,UMKM Lhokseumawe,Aulia,funding,3.0,auto,neutral,0,0,auto,
10411,"Menteri UMKM, Maman Abdurrahman, menjelaskan bahwa realisasi penghapusan utang akan dilakukan dalam dua tahap:",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,14,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10412,"Tahap Pertama: Dimulai pada Januari 2025, pemerintah akan mengumumkan daftar UMKM yang memenuhi syarat untuk mendapatkan fasilitas penghapusan utang.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,19,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10413,"Tahap Kedua: Dilaksanakan setelah Maret 2025, melanjutkan proses penghapusan bagi UMKM yang memenuhi kriteria.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,14,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10414,Tidak semua UMKM dapat menikmati fasilitas ini. Berikut adalah kriteria yang harus dipenuhi:,Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,13,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10415,"1. Maksimal Piutang: Sesuai Peraturan Pemerintah Nomor 47 Tahun 2024, jumlah utang maksimal yang dapat dihapus adalah Rp500 juta.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,19,UMKM Lhokseumawe,Aulia,regulation,3.0,auto,neutral,0,0,auto,
10416,2. Masa Hapus Buku: UMKM yang utangnya telah masuk dalam daftar hapus buku Bank Himbara setidaknya sejak lima tahun sebelum PP ini ditetapkan.,Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,23,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10417,3. Kemampuan Membayar: Nasabah UMKM yang sudah tidak memiliki kemampuan untuk membayar dan tidak lagi memiliki agunan.,Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,17,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,0,0,auto,
10418,"Kebijakan ini merupakan bentuk komitmen pemerintah dalam meringankan beban rakyat dan mendukung pemulihan ekonomi nasional. Namun, pemerintah juga mengingatkan pentingnya mengantisipasi potensi moral hazard. Diharapkan, pelaku UMKM tetap bertanggung jawab dalam pengelolaan keuangan dan tidak sekadar menunggu kebijakan serupa di masa depan.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,42,UMKM Lhokseumawe,Aulia,regulation,3.0,auto,positive,2,0,auto,
10419,"Bagi UMKM yang tidak memenuhi kriteria penghapusan utang, pemerintah menyediakan fasilitas Kredit Usaha Rakyat (KUR) dengan bunga flat sebesar 6%. Penerima KUR di bawah Rp100 juta tidak memerlukan agunan. UMKM yang telah menerima KUR tidak termasuk dalam program penghapusan utang karena sudah memiliki asuransi atau jaminan.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,46,UMKM Lhokseumawe,Aulia,funding,9.0,auto,neutral,0,0,auto,
10420,"Kementerian UMKM akan terus memantau pelaksanaan kebijakan ini dan mendorong pelaku UMKM untuk melaporkan jika menemukan ketidaksesuaian dalam implementasinya. Selain itu, Kementerian UMKM mengajukan kepada Otoritas Jasa Keuangan (OJK) untuk membuat sistem Innovative Credit Scoring (ICS) yang memungkinkan penilaian kredit UMKM tidak hanya berdasarkan agunan, tetapi juga data alternatif seperti penggunaan listrik, aktivitas telekomunikasi, BPJS, hingga transaksi e-commerce.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,58,UMKM Lhokseumawe,Aulia,regulation,6.0,auto,neutral,1,0,auto,
10421,"Dengan adanya kebijakan ini, diharapkan UMKM dapat lebih berdaya dan berkontribusi dalam pertumbuhan ekonomi Indonesia.",Pemerintah Hapus Utang 1 Juta UMKM Mulai Januari 2025,https://rri.co.id/lhokseumawe/umkm/1250201/pemerintah-hapus-utang-1-juta-umkm-mulai-januari-2025,rri.co.id,"Sun, 12 Jan 2025 08:00:00 GMT",low,15,UMKM Lhokseumawe,Aulia,regulation,3.0,article_propagated,neutral,1,0,auto,
10422,"KabarTamiang.com | Lhokseumawe - 60 Pelaku Usaha Menengah Kecil dan Mikro (UMKM) di Kota Lhokseumawe mengikuti pelatihan pemasaran digital (Digital Marketing) yang digelar Anggota Komisi XI DPR RI Muslim, S.HI., MM dari Fraksi Partai Demokrat dengan Kementerian Koperasi dan Usaha Kecil dan Menengah Republik Indonesia di Hotel Grand Sydney Lhokseumawe, Rabu (9/9/2022).",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,52,UMKM Lhokseumawe,Aulia,regulation,5.0,article_propagated,neutral,0,0,auto,
10423,"Tenaga Ahli DPR RI Firdaus Noezula kepada KabarTamiang.com mengatakan, pelatihan dilakukan untuk menciptakan ruang bagi pebisnis pemula agar bisa berkolaborasi di bidang pemasaran dan pemahaman tentang regulasi pemerintah terbaru.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,medium,29,UMKM Lhokseumawe,Aulia,regulation,4.0,auto,neutral,0,0,auto,
10424,"Sosialisasi peraturan dan kebijakan bagi UMKM ini, agar pelaku UMKM memahami aturan-aturan, sekaligus agar dapat mampu menciptakan peluang kolaborasi bagi pebisnis pemula, sebab zaman sekarang tidak berbicara persaingan, tetapi kolaborasi, kata Firdaus yang juga menjabat Kepala Bakomstra DPD Partai Demokrat Aceh.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,41,UMKM Lhokseumawe,Aulia,regulation,6.0,auto,positive,2,0,auto,
10425,"Sementara Asisten Deputi fasilitasi hukum dan konsultasi usaha Kemenkop UKM Eviyanti Nasution, pada kesempatan itu berharap UMKM di Kota Lhokseumawe terus bertumbuh untuk membantu perekonomian masyarakat Aceh.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,27,UMKM Lhokseumawe,Aulia,regulation,5.0,article_propagated,neutral,0,0,auto,
10426,"Kota Lhokseumawe punya potensi yang luar biasa, sehingga kehadiran UMKM harus menjadi modal awal kebangkitan ekonomi masyarakat pasca pandemic covid-19,"" ujar Eviyanti.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,22,UMKM Lhokseumawe,Aulia,regulation,5.0,article_propagated,neutral,1,0,auto,
10427,"Sedangkan Anggota DPR RI Komisi VI Muslim, SHi, MM pada kesempatan itu berharap pelaku Usaha Mikro Kecil Menengah (UMKM) di Aceh terus belajar hal-hal baru untuk pengembangan usaha yang dirintis.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,30,UMKM Lhokseumawe,Aulia,regulation,5.0,article_propagated,neutral,1,0,auto,
10428,"""Saya sangat mendukung pelaku usaha yang sudah memiliki keberanian untuk membantu pemerintah dalam mengentaskan kemiskinan, juga sangat berharap pelaku usaha belajar ilmu yang baru, semisal Internet Marketing seperti pelatihan yang dilaksanakan hari ini, kata Muslim yang juga Ketua DPD Demokrat Aceh.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,41,UMKM Lhokseumawe,Aulia,talent,3.0,auto,neutral,1,0,auto,
10429,"Tampil sebagai pemateri Dosen Fakultas Ekonomi dan Bisnis Universitas Malikussaleh Dr. Mariyudi, SE., MM dan praktisi Internet Marketing Muhammad Nasir, Senior Web Developer dan Owner OLG Indonesia.",Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,27,UMKM Lhokseumawe,Aulia,talent,7.0,auto,neutral,0,0,auto,
10430,Turut hadir pada kegiatan tersebut Wakil Ketua DPRK Lhokseumawe T. Sofyanus. [],Anggota DPR RI Muslim Fasilitasi UMKM di Lhokseumawe Berlatih Digital Marketing,https://kabartamiang.com/news/anggota-dpr-ri-muslim-fasilitasi-umkm-di-lhokseumawe-berlatih-digital-marketing/index.html,kabartamiang.com,2022-09-08,high,12,UMKM Lhokseumawe,Aulia,regulation,5.0,article_propagated,neutral,0,0,auto,
10431,"AMPAR.ID, Lhokseumawe Mimpi menembus pasar internasional kini kian dekat bagi sejumlah pelaku UMKM Lhokseumawe. Dengan semangat membara, mereka mendatangi Bea Cukai Lhokseumawe untuk belajar langsung strategi ekspor, mulai dari mengurus legalitas hingga trik jitu menemukan pembeli di luar negeri.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,high,39,UMKM Lhokseumawe,Aulia,market_access,5.0,auto,neutral,0,0,auto,
10432,"Kegiatan yang berlangsung pada Senin, 11 Agustus 2025, di Aula Malikussaleh Kantor Bea Cukai Lhokseumawe ini dihadiri enam pelaku UMKM lokal: Nita dari Minuman Telang Bu Nita, Fazlina dari Produk Bumbu masakan dari Rempah Higozi, M. Reza dari Lingka Handmade, Ahmad Syauqi dari Syauza Gallery, Mukiza dari Timphan Mamak, dan Fathur dari Rumah BUMN Lhokseumawe.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,high,55,UMKM Lhokseumawe,Aulia,market_access,6.5,article_propagated,neutral,0,0,auto,
10433,"Pelaku UMKM tersebut disambut langsung oleh Kepala Seksi Kepatuhan Internal dan Penyuluhan Bea Cukai Lhokseumawe, Vicky Fadian. Dalam sesi penyuluhan, Vicky memaparkan pentingnya kelengkapan legalitas bagi pelaku ekspor. Dokumen seperti Nomor Induk Berusaha (NIB), Surat Keterangan Asal (SKA), dan perizinan terkait ekspor menjadi syarat mutlak untuk dapat menembus pasar global.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,high,50,UMKM Lhokseumawe,Aulia,regulation,7.0,auto,neutral,0,0,auto,
10434,"Legalitas bukan hanya formalitas, tetapi juga menjadi bukti kredibilitas pelaku usaha di mata buyer internasional, ujar Vicky.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,medium,17,UMKM Lhokseumawe,Aulia,market_access,6.5,article_propagated,neutral,0,0,auto,
10435,"Selain membahas aspek legal, Vicky juga memberikan kiat-kiat praktis dalam mencari pembeli di luar negeri, termasuk memanfaatkan pameran dagang, platform digital, dan jejaring komunitas ekspor. Ia turut mengenalkan secara singkat konsep Incoterms 2000 yang mengatur pembagian tanggung jawab, risiko, dan biaya antara penjual dan pembeli dalam perdagangan internasional.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,medium,48,UMKM Lhokseumawe,Aulia,digitalization,7.0,auto,neutral,0,0,auto,
10436,"Kegiatan ini diharapkan dapat mendorong UMKM Lhokseumawe untuk naik kelas dan berdaya saing di pasar ekspor. Dengan pemahaman yang tepat, UMKM tidak hanya bisa bertahan, tetapi juga berkembang di kancah internasional, tambah Vicky.",UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,high,33,UMKM Lhokseumawe,Aulia,market_access,8.0,auto,positive,2,0,auto,
10437,Para pelaku UMKM menyambut positif kunjungan ini. Mereka menilai informasi yang diberikan Bea Cukai Lhokseumawe sangat membantu dalam mempersiapkan langkah menuju pasar global. (red),UMKM Lhokseumawe Belajar Rahasia Ekspor di Bea Cukai: Dari Legalitas hingga Menemukan Buyer Global,https://ampar.id/umkm-lhokseumawe-belajar-rahasia-ekspor-di-bea-cukai-dari-legalitas-hingga-menemukan-buyer-global/,ampar.id,2025-08-11,high,24,UMKM Lhokseumawe,Aulia,market_access,6.5,article_propagated,neutral,0,0,auto,
10438,"KBRN, Banda Aceh: Usaha Mikro, Kecil, dan Menengah (UMKM) adalah kegiatan usaha yang dijalankan oleh badan usaha atau perorangan, mengacu pada ekonomi produktif. Banyak pengusaha yang memilih bentuk UMKM yang memiliki kelebihan tersendiri, seperti kemudahan adaptasi dan fleksibilitas terhadap perubahan lingkungan. Banyaknya UMKM di Indonesia mengharuskan para pengusaha untuk membuat strategi kebijakan guna dapat bertahan dalam pangsa pasar lokal maupun nasional.","Bolen Cuba, Cemilan Kekinian Khas Kota Lhokseumawe",https://rri.co.id/banda-aceh/umkm/828073/bolen-cuba-cemilan-kekinian-khas-kota-lhokseumawe,rri.co.id,"Mon, 15 Jul 2024 07:00:00 GMT",high,61,UMKM Lhokseumawe,Aulia,market_access,5.0,auto,neutral,0,0,auto,
10439,"Hadir dalam Dialog UMKM Talks via Zoom pada Rabu (10/7/2024), Ainun Nukmah selaku pemilik dari Bolen Cuba berbagi cerita soal usahanya. UMKM ini didirikan olehnya selama pandemi COVID-19 sebagai hasil dari hobi memasak, dan dibantu oleh salah seorang anaknya dan alumni tempatnya mengajar.","Bolen Cuba, Cemilan Kekinian Khas Kota Lhokseumawe",https://rri.co.id/banda-aceh/umkm/828073/bolen-cuba-cemilan-kekinian-khas-kota-lhokseumawe,rri.co.id,"Mon, 15 Jul 2024 07:00:00 GMT",medium,43,UMKM Lhokseumawe,Aulia,market_access,4.5,article_propagated,neutral,0,0,auto,
10440,"Saat pertama kali mengunggah status soal Bolen Cuba, kami mendapat respon yang bagus, ungkap Ainun. Ainun menggunakan media sosial untuk mencapai pasar lebih luas, namun tidak lupa menyiapkan tester untuk dicoba oleh calon pembeli.","Bolen Cuba, Cemilan Kekinian Khas Kota Lhokseumawe",https://rri.co.id/banda-aceh/umkm/828073/bolen-cuba-cemilan-kekinian-khas-kota-lhokseumawe,rri.co.id,"Mon, 15 Jul 2024 07:00:00 GMT",medium,34,UMKM Lhokseumawe,Aulia,market_access,4.5,article_propagated,neutral,0,0,auto,
10441,"Kepercayaan pelanggan dijaga dengan mempertahankan kualitas produk dan berbagai variasi rasa, mulai dari tahun 2019 hingga sekarang. Saya mengontrol sendiri produksinya, sedangkan untuk pekerja, saya seleksi alumni dari tempat (sekolah) saya mengajar, lanjutnya.","Bolen Cuba, Cemilan Kekinian Khas Kota Lhokseumawe",https://rri.co.id/banda-aceh/umkm/828073/bolen-cuba-cemilan-kekinian-khas-kota-lhokseumawe,rri.co.id,"Mon, 15 Jul 2024 07:00:00 GMT",medium,33,UMKM Lhokseumawe,Aulia,market_access,4.0,auto,neutral,0,0,auto,
10442,Kolaborasi dengan UMKM lain dalam festival dan acara komunitas di Aceh turut membantu eksposur produk. Kami dibina oleh Bank Indonesia (BI) sehingga sering diundang berpartisipasi dalam setiap event yang diadakan oleh mereka ungkap Ainun.,"Bolen Cuba, Cemilan Kekinian Khas Kota Lhokseumawe",https://rri.co.id/banda-aceh/umkm/828073/bolen-cuba-cemilan-kekinian-khas-kota-lhokseumawe,rri.co.id,"Mon, 15 Jul 2024 07:00:00 GMT",high,34,UMKM Lhokseumawe,Aulia,ecosystem,6.0,auto,neutral,1,0,auto,
10443,"DIALEKSIS.COM | Lhokseumawe - Proyek pasar kuliner senilai Rp 2,4 miliar di Desa Paloh, Kecamatan Muara Satu, Kota Lhokseumawe, hingga kini belum digunakan setelah selesai dibangun pada tahun lalu.","Usai Dibangun, Pasar Kuliner Lhokseumawe Senilai Rp 2,4 M Belum Difungsikan",https://dialeksis.com/aceh/usai-dibangun-pasar-kuliner-lhokseumawe-senilai-rp-24-m-belum-difungsikan/,dialeksis.com,"Sun, 27 Aug 2023 07:00:00 GMT",high,29,UMKM Lhokseumawe,Aulia,,2.0,needs_review,neutral,0,0,auto,
10444,Proyek pasar tersebut dibangun mengusung konsep rest area. Terlihat di lokasi bangunan itu tidak terawat dan ditumbuhi rumput. Tampak dari 10 bangunan itu hanya masih satu yang sudah terisi selain itu masih kosong.,"Usai Dibangun, Pasar Kuliner Lhokseumawe Senilai Rp 2,4 M Belum Difungsikan",https://dialeksis.com/aceh/usai-dibangun-pasar-kuliner-lhokseumawe-senilai-rp-24-m-belum-difungsikan/,dialeksis.com,"Sun, 27 Aug 2023 07:00:00 GMT",medium,33,UMKM Lhokseumawe,Aulia,,2.0,needs_review,neutral,0,0,auto,
10445,Bangunan terlihat berjejer di pinggir jalan nasional Medan - Banda Aceh di kawasan itu namun terkesan terbengkalai.,"Usai Dibangun, Pasar Kuliner Lhokseumawe Senilai Rp 2,4 M Belum Difungsikan",https://dialeksis.com/aceh/usai-dibangun-pasar-kuliner-lhokseumawe-senilai-rp-24-m-belum-difungsikan/,dialeksis.com,"Sun, 27 Aug 2023 07:00:00 GMT",high,17,UMKM Lhokseumawe,Aulia,,0.0,needs_review,neutral,0,0,auto,
10446,"Salah seorang warga desa setempat, Muhammad Sayuti kepada Dialeksis.com pada (27/8/2023) menyebutkan, setelah rampung dibangun pasar kuliner itu belum ada yang fungsikan.","Usai Dibangun, Pasar Kuliner Lhokseumawe Senilai Rp 2,4 M Belum Difungsikan",https://dialeksis.com/aceh/usai-dibangun-pasar-kuliner-lhokseumawe-senilai-rp-24-m-belum-difungsikan/,dialeksis.com,"Sun, 27 Aug 2023 07:00:00 GMT",medium,22,UMKM Lhokseumawe,Aulia,,2.0,needs_review,neutral,0,0,auto,
